content,label,has_url,has_phone_number,sender_type,category
Medpro: Ket qua kham suc khoe cua Quy khach Nguyen Thi Lan tai BV Viet Duc da duoc cap nhat tren ung dung. Moi Quy khach xem chi tiet.,0,0,0,brandname,Dịch vụ y tế
Phong kham Dr. Minh thong bao thay doi lich kham cua ban sang 9h ngay mai.,0,0,0,shortcode,Tin nhắn cá nhân và OTP
BookingCare: Ma xac minh sdt cua ban la 493021. Ma co hieu luc trong 10 phut. Khong cung cap ma cho nguoi la.,0,0,0,shortcode,Dịch vụ y tế
"iTel TB: Quy khach da dang ky thanh cong goi ITEL149. Uu dai 4GB/ngay, mien phi goi noi mang iTel va Vinaphone duoi 20 phut. Thoi han den 05/01/2026. Truy cap app MyiTel tai https://itel.vn de quan ly.",0,1,0,brandname,Viễn thông
[VNeID] Ma OTP dang nhap ung dung VNeID cua Quy khach la: 829104.,0,0,0,brandname,Tin nhắn cá nhân và OTP
"Ch4o b4n, m1nh l4 Tr4ng. B3n m1nh d4ng tuy3n CTV th4 t1m v1d30 T1kT0k. 10 nh13m vu/ng4y, k13m 200k d3 d4ng. Kh0ng c4n v0n, tr4 t13n cu01 ng4y.",1,0,0,personal_number,
[CUC VIEN THONG] Thong bao: So dien thoai cua ban se bi khoa sau 2h. Lien he 0247300123 de ho tro.,1,0,1,shortcode,
Gmobile: Goi cuoc cua Quy khach da het han. Vui long nap tien de tiep tuc huong uu dai noi mang. Chi tiet LH 199.,0,0,1,brandname,Viễn thông
HCM – Telegram. S;e;x;y g;i;r;l S;a;i G;0;n t;i;m b;a;n t;r;a;i n;u;0;i. t.me/hcm_sugar_baby gH3j,1,1,0,personal_number,
"[CANH CAO LAN CUOI]: Mirae Asset thong bao Ba Dang Ngoc Anh CMND: 001092384756 con no 11,234,500VND. Han cuoi truoc 17g hom nay phai thanh toan toi thieu 2,500,000VND. Neu khong se thuc hien bien phap cuong che va ghi no xau CIC vinh vien. LH: 0702345678.",1,0,1,personal_number,
[BHXH] Nhac nho: The BHYT cua ban se het han vao cuoi thang nay. Vui long truy cap cong dich vu cong baohiemxahoi.gov.vn de thuc hien gia han truc tuyen.,0,1,0,brandname,Dịch vụ công thật
Hoan thue TNCN: Ong (Ba) da du d!eu k!en nhan t1en h0 tro. B4m v4o www.ki890.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! zX3c,1,1,0,personal_number,
Cty HVS tuy3n nv b4n th01 g14n. Thu nh4p 500k-1tr/ng4y. Tu01 23-65. L4m t41 nh4. L13n h3: zalo.me/84944556677 Z4l0: 84944556677,1,1,1,personal_number,
"Jollibee: Moi ban an mi y, nhan ngay voucher giam 25k cho don tu 150k qua app Jollibee. Ap dung den 31/12/2025. Ma: JOLLIFRIEND",0,0,0,brandname,Quảng cáo hợp lệ
[SPX Express] SPXVN99887766554: Giao khong thanh cong lan 1. Lien he giao vien 0934567890 de hen lai gio.,0,0,1,brandname,Vận chuyển
[GitHub] Ma xac thuc tai khoan GitHub cua Quy khach la: 739104.,0,0,0,brandname,Tin nhắn cá nhân và OTP
"Tôi là trưởng phòng Cty HVS tuyển nhân viên bán thời gian tại nhà. Thu nhập 500k-1tr/ngày. Yêu cầu 22-65 tuổi, có smartphone. Liên hệ Zalo: zalo.me/84944556677 Zalo: 84944556677",1,1,1,personal_number,
BV Bach Mai: Ket qua chup MRI cua ba Le Thi Hoa da co. Moi ba den Phong Khoa Chan doan hinh anh de nhan ket qua va nghe tu van.,0,0,0,shortcode,Dịch vụ y tế
HCM – Zalo. C;h;i d;e;p H;C;M t;i;m e;m t;r;a;i t;u;0;i k;i;n d;a;0. zalo.me/g/hcm_chi_em lP0o,1,1,0,personal_number,
"CANH BAO LAN CUOI!!! Bà Phan Thanh Trúc CMND 184562391 nợ Mirae Asset 18,245,600VND. Nếu không thanh toán trước 16H Ngày 28/10, chúng tôi sẽ cử bộ phận pháp lý về làm việc trực tiếp với địa phương và người thân.",1,0,1,personal_number,
Mu0n k13m thu nh4p thu d0ng 1-3tr/ng4y? Nh4n t1n Telegram d3 nh4n huong d4n d4u tu: t.me/dautu_thongminh_2024,1,1,0,personal_number,
"TB KHAN: Mcr3d1t th0ng b4o b4 Hu4 V1 V4n CMND 152093847 chu4 d0ng 14,328,950VND. Y3u c4u th4nh t04n tr0ng 24H d3 tr4nh b0 ph4n h13n tru0ng t01 t4n nh4 l4m v13c v01 ch1nh quy3n. LH: 0938472615.",1,0,1,personal_number,
[Netflix] Ma OTP dang nhap cua ban la 772184.,0,0,0,brandname,Tin nhắn cá nhân và OTP
"CHUV3N_KHOAN-DAU^TU_CO_PHIEU_V1P. STK: 0071009876543, VCB. CT CP DAU TU TAI CHINH HOA BINH.",1,0,0,personal_number,
TikTok Shop: Don hang 998877665544 da giao thanh cong. Xem chi tiet tai app.,0,0,0,brandname,Thương mại điện tử
"CANH BAO LAN CUOI!!! Khách hàng Quách Tuấn Anh CCCD: 034091283745 nợ Home Credit 11,382,000VND. Thanh toán ngay trước 16H Ngày 25/11. Chúng tôi sẽ gọi điện cho tất cả người thân trong danh bạ để thu hồi nợ.",1,0,0,personal_number,
"K!m L0ng C4s1n0 n4p 1OOk nh4n 3OOk. No Hu, Ban Ca. DK: t.ly/kL1vO xZ9w",1,1,0,personal_number,
Ma xac thuc dang nhap eHospital cua Quy khach la 293841. Vui long nhap ma de truy cap he thong quan ly benh vien.,0,0,0,shortcode,Dịch vụ y tế
G141-tr1-2Q_tuy3n_d@i_ly_h0a_h0ng_50%_tr@_nh1eu_h1nh_thvc_Z@lo: 0911002299. L1nk: g2qvn.bet,1,1,1,shortcode,
Sacombank: TK 876543****2109 +750.000VND luc 09:45. So du: 45.678.901VND.,0,0,0,brandname,Ngân hàng thật
[BỘ GTVT]: Th0ng b40 cu01 cung v3 h04n thu3 TNCN. L1nk nh4n: hoanthue-tncn.vip.,1,1,0,personal_number,
BookingCare: Thong bao ket qua kham suc khoe cua ban tai BV 108 da san sang. Xem chi tiet tai https://bookingcare.vn/kq/72931. LH 02473012468 khi can.,0,1,1,brandname,Dịch vụ y tế
B0 Y T3: H0 s0 s0 sực kh03 chwa chw4n h04. Bam v40: byt-gov.top,1,1,0,brandname,
Shop Me Be: Don hang cua chi da giao cho shipper roi a.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
VNeID: Ma OTP xac nhan dang nhap la 401293.,0,0,0,brandname,Tin nhắn cá nhân và OTP
Agribank: Thong bao: Ngan hang tam dung dich vu tu 00h-02h ngay 02/06 de bao tri he thong. LH 1900558818.,0,0,1,brandname,Ngân hàng thật
Sacombank: Thong bao thoi han su dung the ghi no ****5678 cua Quy khach sap het. Vui long den chi nhanh gan nhat de doi the.,0,0,0,brandname,Ngân hàng thật
HN-Zalo: Sv_n9h3o_HN_đ!_kh@ch_k!em_t!en_h0c_ph1. L1nk_Zalo: zalo.me/g/hn_sv_di_khach_99 hU1o,1,1,0,personal_number,
BHXH Viet Nam: 0ng (B4) d4 du d13u k13n nh4n t13n Quy3t d!nh BHXH. B4m v4o www.asdfg.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! uY4t,1,1,0,personal_number,
"CANH BAO LAN CUOI!!! Phong AN NINH DIEU TRA thong bao den Ong/Ba ve viec bat hop tac thanh toan. Truoc 17g hom nay, neu khong co dong thai khac phuc, chung toi se phong toa moi tai khoan ngan hang va dieu tra thong tin nguoi than.",1,0,0,personal_number,
ZaloPay: Tặng bạn gói quà 1.000.000đ khi giới thiệu 5 bạn mới liên kết ngân hàng thành công trên ZaloPay. Chương trình diễn ra đến 31/12/2024. zalopay.vn/gtbb.,0,1,0,shortcode,Quảng cáo hợp lệ
Bo-LD-TB-XH: Ong/Ba_da~du*D!EU-K!EN_nhan-t1en_tu_BHXH_VN. Bam-vao: mo.plmko.com. QUA-HAN_SE_KH0NG_DUOC_CHAP_NHAN! mJ5n,1,1,0,personal_number,
BHXH VN thong bao: Quy khach co the gia han the BHYT ho gia dinh qua ung dung VssID hoac tai cac ngan hang lien ket. Tran trong.,0,0,0,brandname,Dịch vụ công thật
[TB] Quy khach da dang ky thanh cong goi ST15K. Co 3GB su dung den 24h ngay thu 3 ke tu thoi diem dang ky. Kiem tra luu luong soan KTTK gui 191. LH 198 (0d).,0,0,1,brandname,Viễn thông
ĐN-Telegram: Đ_N@ng_vU!_v3_cun9_E_xInH_tu0i_2k. T3l3gr@m: t.me/dn_be_xinh_2k4 rO5p,1,1,0,personal_number,
n;H`ä_n: h!nH: ë;M: x!nH: t`@!: HN – Zalo: zalo.me/g/hn_babyx wWs6,1,1,0,personal_number,
CANH BAO LAN CUOI!!! Ph0ng AN NINH DIEU TRA th0ng b40 O/B d4 v1 ph4m d13u l3 vay v0n. Tru0c 17g h0m n4y n3u kh0ng l13n h3 g141 quy3t s3 b1 truy t0 t01 l l4m dung t1n nh13m. LH: 84900112233.,1,0,0,personal_number,
E_l@m_t@i_nha_phuC_vu_nhi3t_tInh HN – Zalo: zalo.me/g/hn_home_service_v4 tM9o,1,1,0,personal_number,
Grab: Ma xac minh tai khoan cua ban la 721938. Khong chia se ma nay.,0,0,0,brandname,Tin nhắn cá nhân và OTP
"Ch4o b4n, m1nh l4 f-uong. C0 w13c z4t d3, d4t d0n h4ng k13m 1OOk-5OOk/ng4y. Kh0ng c4n w0n, z4y Telegram: t.me/donhang88",1,1,0,personal_number,
MSB tr4n tr0ng: T41 kh04n wuy kh4ch bj t4m ngung. Vuj l0ng x4c thuc t4j msb.cc tr3n d13n th04j m0j,1,1,0,brandname,
[Best Express] Van don BEST1029384756: Dang phan loai tai kho Da Nang. Du kien giao 15/10 (tu 8h-12h).,0,0,0,shortcode,Vận chuyển
[VTP] Ma van don: VTP887766554. Dang phan loai tai kho Da Nang. Du kien giao 07/04 (tu 13h-18h).,0,0,0,brandname,Vận chuyển
[VTP] VTP1029384756: Dang phan loai tai kho TP.HCM. Du kien giao 17/10 (tu 8h-18h). Theo doi tai https://viettelpost.vn,0,1,0,brandname,Vận chuyển
"Chieu nay 2h hop team tai phong hop so 2 nhe moi nguoi, nho mang tai lieu du an.",0,0,0,personal_number,Tin nhắn cá nhân và OTP
"TikTok tuyển gấp nhân viên xử lý đơn hàng trên nền tảng. Nhận tiền sau 13-25 phút, lương 800.000đ/ngày. Độ tuổi 23-65. Liên hệ Zalo: zalo.me/84922334455 Zalo: 84922334455",1,1,1,personal_number,
Ninja Van: Don hang NVVN99283741 dang phan loai tai kho Binh Duong. Du kien giao ngay 11/05 (tu 8h-18h).,0,0,0,brandname,Vận chuyển
Cục Viễn thông: Thue b4o s3 b1 kh04 do thong t1n th13u x4c thuc. L13n h3: 0888342190,1,0,1,shortcode,
"Ch40 b4n, m1nh l4 K13n. S4n XYZ d4ng c0 uu d41 n4p 1tr t4ng 500k. K13m thu nh4p thu d0ng 1tr/ng4y d3 d4ng.",1,0,0,personal_number,
Vinaphone: Quy khach da dang ky thanh cong goi BIG90. Co ngay 1GB/ngay (30GB/thang). Han dung den 10/07/2024. Truy cap https://my.vinaphone.com.vn de quan ly goi cuoc.,0,1,0,brandname,Viễn thông
"TPBank: TK ****0012 +1,200,000VND luc 18:20. SD: 9,500,000VND. ND: Chuyen tien nhanh Napas.",0,0,0,brandname,Ngân hàng thật
[HN – Zalo] H-e-n h-o g-a-i x-i-n-h H-a-n-o-i g-i-a r-e. V-a-o Z-a-l-o e-m n-e: zalo.me/g/hanoi_gia_re R2T9,1,1,0,personal_number,
Sendo: Don hang 556677889 da giao thanh cong. Quy khach co 24h de bam Khieu nai neu san pham co loi hoac khong dung mo ta.,0,0,0,brandname,Thương mại điện tử
T1m_ke-ho@ch-vuj-v3-cung-em-HN – Telegram: t.me/hn_vui_v3_999 W3pZ,1,1,0,personal_number,
"[TB] Quy khach da dang ky thanh cong goi cuoc 5G150. Co 6GB data/ngay, mien phi goi noi mang. Cuoc phi 150.000d/30 ngay. Kiem tra dung luong soan KTTK gui 191.",0,0,0,brandname,Viễn thông
"CANH BAO LAN CUOI!!! M1r43 Ass3t y3u c4u 0ng Ph4n V4n Duc CMND: 195.847.362 th4nh t04n 8,932,000VND tru0c 17g h0m n4y. Qu4 th01 g14n n4y chung t01 s3 gu1 h0 s0 ch0 c0ng 4n v4 gh1 n0 x4u C1C. SDT: 092-233-4455.",1,0,1,personal_number,
Don_hang-shopee_bi-huy. B@n-hay_dang-ky l@m-lai-don_moi k13m-hoa-hong 20% m0i-ng@y. Link: t.me/shopee_hoan_tien,1,1,0,personal_number,
3M1M3 C0mf4ny tuy3n nv b4n th01 g14n. Thu nh4f 15-30tr/th4ng. L4m t41 nh4. Tu01 22-65. L13n h3: zalo.me/84961230984 Z4l0: 84961230984,1,1,1,personal_number,
JILI t4nj 66k ch0 tv m01. N4p 100k nh4n 300k. Rut t13n tr0nj 1 phut. L1nk: t.ly/j4n1v qW23R,1,1,0,personal_number,
"Ch4o b4n, m1nh l4 D-u-ng. B3n m1nh tuy3n ctv d4t d0n h4ng Tiki nh4n h04 h0ng. Kh0ng c4n v0n, kh0ng k1nh ngh13m.",1,0,0,personal_number,
T0ng cuc Thu3: C4nh b40 b4n dang n0 ph3 thu3. L13n h3: 0777888999 d3 duoc h0 tr0 j141 qu-y-3-t ng4y,1,0,1,brandname,
H0 tro COVID-19: Ong (Ba) da du d!eu k!en NHAN T1EN h0 tro. Bam vao www.mnbvc.icu. QUA HAN SE KH0NG DUOC CHAP NHAN. dS1a,1,1,0,personal_number,
H-C-M – Telegram: E~m_S*V_m!n_h0a_c@n_tjeu_v@t. Anh_x3m_h!nh_e_t@i: t.me/hcm_sv_hot_99. qXz8,1,1,0,personal_number,
Bộ GTVT: Thông báo thu hồi giấy phép lái xe do vi phạm hành chính. Gọi 0771234888 tư vấn.,1,0,1,brandname,
"Đ,N-TëIëgrÄm: ëm;xÏnh_tƯơi. nHẬn;hẸn_hÒ: t.me/dn_e_xinh_01 Mn3b",1,1,0,personal_number,
[TB] Chúc mừng Quý khách đã đăng ký thành công gói V90B của Viettel. Ưu đãi 30GB/tháng (1GB/ngày) và miễn phí gọi nội mạng dưới 20 phút. Hạn dùng đến 15/12/2025. Chi tiết LH 198 (0đ).,0,0,1,brandname,Viễn thông
[HN – Telegram] ëM:vừa:LêN_Hä:NộI_cầN_TìM_A_tâM_sự. KëT:nốI_TëLë: t.me/hn_tim_a_00 Z2X8,1,1,0,personal_number,
[HCM – Zalo] ëM_đä_đếN_H:C:M_p:hụC_vụ_A_tậN_tìN:h. Z:a:L:o: zalo.me/g/hcm_tan_tinh_88 W0E4,1,1,0,personal_number,
[EVN] Thong bao: Quy khach da thanh toan thanh cong hoa don tien dien thang 09/2024 so tien 1.250.000d. Cam on Quy khach da su dung dich vu cua EVN.,0,0,0,brandname,Dịch vụ công thật
Z00m-h0p_cung_chuy3n_g14_d4u_tu_XYZ. K13m-lo1-nhuan_30%_m01_thang. Chuyen_khoan_v@o-STK: 098877123_NH_Techcombank_d3_v@0_nhom.,1,0,0,personal_number,
G@i_x!nh_phuc_vu_t@n_n0i_HCM – Telegram: t.me/hcm_4u_now_vip P8mJ,1,1,0,personal_number,
"Cty HVS tuyển nhân viên bán thời gian tại nhà. Thu nhập 500k-1tr/ngày, không yêu cầu kinh nghiệm, tuổi từ 22-65. Liên hệ Zalo: zalo.me/84961234567 hoặc 84961234567",1,1,1,personal_number,
"SHB: Quy khach luu y KHONG cung cap mat khau, OTP qua bat ky duong link nao de bao mat tai khoan.",0,0,0,brandname,Ngân hàng thật
Tong cuc Thue: Canh bao tinh trang gia mao can bo thue goi dien de doa nguoi dan. Moi phan anh vui long lien he hotline 02439712310,0,0,1,brandname,Dịch vụ công thật
VN3ID: T41 kh04n cu4 b4n c4n x4c thuc l41 th0ng t1n d1nh d4nh. B4m v40 https://vneid-gov.cc d3 xuly,1,1,0,personal_number,
Quy_BHTN: B4n_da-du*D!EU-K!EN^nhan-T1EN_theo_NQ-116. Nhan-t4i: www.vbnmk.icu. QUA-HAN_SE_KH0NG_DUOC_CHAP_NHAN! pO3i,1,1,0,personal_number,
SACOMBANK: Thong bao khan: Tai khoan dang bi tan cong. Vui long vao http://sacombank.vn-nm.top de doi mat khau cap toc.,1,1,0,shortcode,
A.n.h e.m H.C.M l.a.p g.r.o.u.p h.e.n h.o. HCM – Telegram: t.me/hcm_gr_hot lKh4,1,1,0,personal_number,
DH CNTT (UIT) thong bao: Hoc phi HK1 nam hoc 2024-2025 cua SV Nguyen Van A (MSSV: 21520001) la 15.500.000d. Han nop: 30/10/2024. Chi tiet: uit.edu.vn,0,1,0,brandname,Dịch vụ công thật
"JILI_t@i-@pp_nh4n-99k, x3 n@p d@u, rut ngay ko c@n n@p. Link: jili7.tech/gH5j",1,1,0,personal_number,
"[CANH CAO LAN CUOI]: 0ng Ng0 Qu0c B40 (CCCD: 064092001847) qu4 h4n 5,285,000VND t41 H0m3 Cr3d1t. Ph41 th4nh tu4n tru0c 17g h0m n4y. H0 s0 s3 chuy3n b0 ph4n ph4p ch3. LH: 0922889977.",1,0,1,personal_number,
"Chao ban Nguyen Thu Trang, ban nho uong thuoc dung lieu luong bac si BV Dai hoc Y Ha Noi da ke trong don nhe.",0,0,0,personal_number,Dịch vụ y tế
[Sacombank] Thẻ tín dụng ****8892 sắp đến hạn thanh toán. Vui lòng nạp tiền để tránh phạt quá hạn. Hotline 1800585888.,0,0,1,brandname,Ngân hàng thật
[ACB] Ma OTP: 228391. Hieu luc 3 phut. KHONG cung cap OTP cho bat ky ai ke ca nhan vien ngan hang.,0,0,0,brandname,Ngân hàng thật
Am4z0n c4n tuy3n nv xu ly z0n z4t h4ng TMZT t41 nh4. Lu0ng 500k-3tr/ng4y. Tu01 22-60. L13n h3 Z4l0: zalo.me/84939223344 Z4l0: 84939223344,1,1,1,personal_number,
"Chieu nay hop team nhe, thay doi lich sang 2h nhe ae.",0,0,0,personal_number,Tin nhắn cá nhân và OTP
VNPT Health: Ma OTP cua ban la 112233. Co hieu luc trong 10 phut.,0,0,0,brandname,Dịch vụ y tế
Highlands Coffee: Nhắc bạn 150 điểm Sen sẽ hết hạn vào 30/04/2025. Đổi ngay Voucher giảm 10k cho dòng cà phê truyền thống tại app Highlands. Chi tiết: highlands.com.vn.,0,1,0,brandname,Quảng cáo hợp lệ
BHXH VN: Ban da du d!eu k!en nhan t1en h0 tro theo NQ-116 tu quy BHTN. Bam vao www.tgbyhn.icu. QUA HAN SE KH0NG DUOC CHAP NHAN. qA1s,1,1,0,personal_number,
B4N_da-du D!EU K!EN nh4n T1EN h0~tro tu quy BH#TN. Nhan t41: mo.lkjhg.com. QUA HAN SE KH0NG DUOC CHAP NHAN! xZ9m,1,1,0,personal_number,
Bộ GTVT: Th0ng b40 thu h01 b4ng l41 x3 do ch34 n0p ph4t ngu01. L13n h3 0933445566 d3 du0c j141 th1ch.,1,0,1,personal_number,
Sang mai hop giao ban som 30p nha moi nguoi.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
BHXH VIET NAM: Quy khach da hoan tat nop tien BHXH tu nguyen thang 10/2024. Cam on Quy khach da tham gia he thong an sinh xa hoi.,0,0,0,brandname,Dịch vụ công thật
"K1m L0ng C4s1n0, B4cc4r4t, x0 s0, rut t1en 3 fhut. L!nk: n12qs.com",1,1,0,personal_number,
[Best Express] Ma van don: BEST7771746206. Giao khong thanh cong lan 1. Lien he giao vien: 0907577545.,0,0,1,brandname,Vận chuyển
"Aw1n san cho1 dang cap. Baccarat, cho1 g4, xo so. CSKH 24/24. Truy cap: aw99.com",1,1,0,personal_number,
[Cuc Thue] Thong bao: Quy khach co lich hen lam viec tai Chi cuc Thue Quan 1 vao luc 09:00 ngay 25/10/2024. Vui long mang theo giay to tuy than khi den. LH 02839106200.,0,0,1,brandname,Dịch vụ công thật
[J&T Express] Van don JT009988776655: Da giao thanh cong luc 16:00 ngay 10/05. Tran trong cam on Quy khach.,0,0,0,shortcode,Vận chuyển
"Kw1n668 tuy3n CTV h04 h0ng @60%, l13n h3 z4l0 Vy: 0981234455 L1nk: https://kw668.bet",1,1,1,shortcode,
"VPBank: Thong bao ky sao ke the tin dung ****9012. Han thanh toan: 15/06/2024. So tien: 3,450,000VND. LH 1900545415.",0,0,1,brandname,Ngân hàng thật
Bac oi mai gui giup chau cai hop dong qua cty nhe.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
789Bet th4nh v1en v1f nh4n w4 1tr. n4p rut m4x 3 fhut. 789v.tech/qP3mW,1,1,0,personal_number,
"Shopee: Mã xác minh để đổi mật khẩu của bạn là 293847. KHÔNG chia sẻ mã này với người khác, kể cả nhân viên Shopee.",0,0,0,personal_number,Thương mại điện tử
[Apple] Ma xac thuc cua ban la: 661029. Co hieu luc trong 5 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
"HN – Zalo: H-a N-o-i_Z-a-l-o: E-m l-a g-a-i k-i-m a-n-h, m-o-i l-e-n p-h-o, c-a-n m-a-y a-n-h g-i-u-p d-u. zalo.me/g/hn_help_me tY4",1,1,0,personal_number,
"ZaloPay: Thanh toan dien, nuoc hoan tien 20k cho hoa don tu 500k. Han dung 20/08/2026. Mo app zalopay.vn de nhan uu dai.",0,1,0,brandname,Quảng cáo hợp lệ
"789B3t ch40 mung th4ng m01 t4ng 88-888K kh1 dky t41: b3t789.com, l1en he CSKH nh4n. B4cc4r4t, ch01 g4, th3 th40. Rut t13n 5 fhut.",1,1,0,personal_number,
"[TB] Viettel: Quy khach da dang ky thanh cong goi ST7K. Co 500MB su dung den 24h ngay 21/11/2025. Goi cuoc duoc tu dong gia han hang ngay. De huy gia han, soan HUY ST7K gui 191. LH 198.",0,0,1,shortcode,Viễn thông
H0 tro COVID-19: Ong (Ba) da du d!eu k!en NHAN T1EN theo NQ-116. Bam vao www.ytrfd.icu. QUA HAN SE KH0NG DUOC CHAP NHAN. zX9c,1,1,0,personal_number,
The Coffee House: Thuong thuc ly CloudTea moi voi uu dai Mua 1 Tang 1. Ap dung tai cua hang den het ngay 15/05/2026. Hotline 18006936.,0,0,1,brandname,Quảng cáo hợp lệ
"[MB] TK 0050****7788 +15,000,000VND luc 17:05. So du 120,400,000VND. ND: Chuyen khoan tu tai khoan tiet kien.",0,0,0,brandname,Ngân hàng thật
Thong bao: Lich bay VN123 chuyen sang 10h ngay 26/03. Chi tiet tai vietnamairlines.com,0,1,0,brandname,Tin nhắn cá nhân và OTP
"VPBank: TK ****0293 -45,000VND luc 12:45. So du: 890,000VND. ND: Thanh toan Grab.",0,0,0,brandname,Ngân hàng thật
Co.opmart: Tặng 100 điểm thưởng cho hóa đơn từ 400.000đ khi mua sắm vào ngày Chủ Nhật. Áp dụng cho khách hàng thành viên đến 31/05/2025. Tổng đài: 1900555568.,0,0,1,brandname,Quảng cáo hợp lệ
"Anh oi, check mail em gui nhe, co file bao cao thang nay do.",0,0,0,personal_number,Tin nhắn cá nhân và OTP
TPBANK tran tr0ng: Thong bao t4i kho4n b1 tr1 hoan do ch7a x4c thuc. V4o tpbank.cc d3 xuly ngay truoc 14h ch13u,1,1,0,brandname,
[BHXHVN] Thông báo: Hồ sơ đề nghị hưởng chế độ thai sản của Quý khách đã được phê duyệt. Tiền trợ cấp sẽ được chi trả qua tài khoản ngân hàng trong 3 ngày làm việc.,0,0,0,brandname,Dịch vụ công thật
Mai ranh ko Long? Tui qua cho lam ong rui ae minh di an trua ty.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
BV Bach Mai thong bao: Ket qua xet nghiem nhi be Nguyen Thanh Lam da co. Moi nguoi nha den lay tai phong 305.,0,0,0,brandname,Dịch vụ y tế
MoMo khao bạn deal ăn uống cuối tuần giảm đến 50.000đ khi thanh toán bằng mã QR. Hạn dùng đến 31/01/2026. Xem danh sách cửa hàng áp dụng tại ứng dụng MoMo. Tu choi QC soạn TC gửi 8788.,0,0,0,shortcode,Quảng cáo hợp lệ
MoMo: Thong bao: Diem tin cay cua Quy khach da du dieu kien nhan qua sinh nhat 100.000D. Han nhan den 30/11/2025. Mo Vi > Uu dai > Qua cua toi tai momo.vn de kiem tra.,0,1,0,shortcode,Quảng cáo hợp lệ
G@i_goi_H_C_M_phuc_vu_t@n_n0i_24h. HCM – Zalo: https://bit.ly/hcm_girl_88 rT2q,1,1,0,personal_number,
[ACB] Canh bao r0 r1 m4t kh4u b4nk1ng. Vui l0ng th4y z0i t41 acb.vn-security.top d3 tr4nh m4t t4i s4n,1,1,0,brandname,
[BỘ GTVT]: B4n c0 l3nh tr13u t4p v1 ph4m g140 th0ng. G01 0243123456 d3 x4c nh4n.,1,0,1,brandname,
[TB] BHXH: B4n da zu d!eu k!en nh4n t1en h0 tr0 tu wy BHTN nq-116. B4m v4o www.zkxpw.icu. QU4 H4N KH0NG ZU0C CH4P NH4N! xR7p,1,1,0,personal_number,
Kw1n668 (N4p 200k nh4n 500k) 1 v0ng cu0c rut MAXX 20.000k. N0 Hu. B4n C4. BCR... DK: t.ly/Kw1n4 qW9e,1,1,0,personal_number,
"Ch40 b4n, c0ng v13c th4 t1m v1d30 k13m 500k/ng4y d4ng tuy3n th3m. V40 nh0m Telegram nh4n nv: t.me/congviec_tiktok_88",1,1,0,personal_number,
QUY_BHTN_NQ116: B4N!da~du D!EU*K!EN nh4n-T1EN h0~tro tu quy BH#TN. Nhan t41: mo.ujmikl.com. QUA-HAN SE KH0NG DUOC CHAP NHAN! eW2q,1,1,0,personal_number,
B@n_du0c-t@ng_1_su@t_h0c_k!3m_t!3n_0nl!n3_m!3n_f33. K!3m-thu-nh@p-300k_m0!_ng@y_t@!: t.me/v_lam_online_mien_phi,1,1,0,personal_number,
Ninja Van: NVVN11335577 se duoc lay luc 09:00. Vui long chuan bi kien hang va ma van don.,0,0,0,brandname,Vận chuyển
"CANH BAO LAN CUOI!!! Ông Ngô Văn Tài CMND: 064092004732 nợ Home Credit 11,452,000VND. Trước 16H Ngay 25/05 nếu không tất toán, chúng tôi sẽ chuyển hồ sơ cho cơ quan pháp luật can thiệp và thu hồi tài sản. LH: 0983746521",1,0,1,personal_number,
[T.B] BHXH: Ong (Ba) da zu d!eu k1en nh4n t1en h0 tr0. Nh4n t41: mo.poiuy.com. QU4 H4N KH0NG ZU0C CH4P NH4N. vC6b,1,1,0,personal_number,
C0-h0i*d4u-tu_XYZ!_nh4n_l4i^200%. Chuy3n v4o STK 1122334455 NH ACB. TK: CONG TY TNHH PHAT TRIEN DAU TU THIEN AN.,1,0,0,personal_number,
"789B3t-B4cc4r4t truc t13p, x0 s0, th3 th40. Rut t13n tr0ng 1 fhut. Dk t41: 789v.com",1,1,0,personal_number,
"[MTTQ Viet Nam] Cam on Quy khach da ung ho 200,000d vao Quy Vi nguoi ngheo. Moi su dong gop deu duoc cong khai tai mttq.org.vn.",0,1,0,brandname,Dịch vụ công thật
Lazada: 920183 là mã xác nhận yêu cầu thay đổi mật khẩu của bạn. Vui lòng không cung cấp mã này cho người khác.,0,0,0,brandname,Thương mại điện tử
Quyet zinh BHXH: B4n da zu d!eu k1en nh4n t1en BHTN. B4m v4o www.rfvbg.icu. QU4 H4N KH0NG ZU0C CH4P NH4N. vB7n,1,1,0,personal_number,
Shopee: Don hang #240521ABCXYZ da duoc giao thanh cong. Ban hay danh gia san pham de nhan ngay 200 Xu nhe.,0,0,0,brandname,Thương mại điện tử
"Tiki tuyển nhân viên đặt hàng để nâng thứ hạng cửa hàng. Thu nhập 500k~3000k/ngày, quyết toán ngay trong ngày. Yêu cầu 22-60 tuổi. Liên hệ Zalo trực tiếp: 84865213497",1,0,1,personal_number,
"8DAY s0 1 VN, t4ng ngay 1OOk kh1 d4ng ky. B4cc4r4t, th3 th40, x0 s0. Link: bnd22.com",1,1,0,personal_number,
