"Type","Date","Name / Number","Sender","Content"
"Received","Nov 30, 2022 3:37:57 PM","888","888","Goi D3 da het dung luong. De tiep tuc su dung toc do cao, moi QK soan D3 gui 888 de dang ky lai. De huy, soan HUY D3 gui 888. Chi tiet lien he 18001091"
"Received","Nov 30, 2022 1:42:09 PM","VinaPhone","VinaPhone","(VINAPHONE PLUS TB) Diem tich luy cua Hoi vien den thang 11/2022 la 46 diem VinaPhone Plus. Chi tiet truy cap https://vinaphoneplus.com.vn hoac goi 18001091. Tran trong cam on!"
"Received","Nov 29, 2022 9:05:15 PM","888","888","Goi cuoc cua Quy khach chi con 20% dung luong. Sau khi tieu dung het data trong goi, he thong tinh cuoc truy cap data vuot goi 75d/50KB (gom VAT). De biet them chi tiet lien he CSKH 18001091."
"Received","Nov 29, 2022 2:26:44 PM","028800126","028800126","(TB) VNPT VinaPhone tran trong thong bao chuong trinh lap cap quang Wifi mien phi hoa mang tai TP.HCM. Chi tiet xin vui long LH:0913711134"
"Received","Nov 27, 2022 9:44:53 PM","888","888","Dang ky thanh cong goi D3 (15.000d/3GB mien phi luu luong truy cap MyTV). Hieu luc su dung den 21:44 30/11/2022. Goi cuoc gia han tu dong. Kiem tra dung luong, soan DATAKM gui 888. De huy, soan HUY D3 gui 888. CSKH 18001091"
"Sent","Nov 27, 2022 9:44:50 PM","888","","D3"
"Received","Nov 27, 2022 7:10:40 PM","888","888","Goi cuoc cua Quy khach chi con 20% dung luong. Sau khi tieu dung het data trong goi, he thong tinh cuoc truy cap data vuot goi 75d/50KB (gom VAT). De biet them chi tiet lien he CSKH 18001091."
"Received","Nov 26, 2022 10:48:09 AM","MTTQ","MTTQ","""Vì người nghèo - không để ai bị bỏ lại phía sau"", Mặt trận Tổ quốc Việt Nam kêu gọi các tổ chức, cá nhân hãy chung tay ủng hộ giúp đỡ người nghèo bằng cách chuyển khoản tới Quỹ Vì người nghèo Trung ương, số tài khoản: V999 tại Vietcombank. Trân trọng cảm ơn nghĩa cử cao đẹp của quý vị."
"Received","Nov 25, 2022 9:49:24 PM","888","888","Dang ky thanh cong goi D3 (15.000d/3GB mien phi luu luong truy cap MyTV). Hieu luc su dung den 21:49 28/11/2022. Goi cuoc gia han tu dong. Kiem tra dung luong, soan DATAKM gui 888. De huy, soan HUY D3 gui 888. CSKH 18001091"
"Sent","Nov 25, 2022 9:49:15 PM","888","","D3"
"Received","Nov 25, 2022 9:10:04 PM","888","888","Goi cuoc cua Quy khach chi con 20% dung luong. Sau khi tieu dung het data trong goi, he thong tinh cuoc truy cap data vuot goi 75d/50KB (gom VAT). De biet them chi tiet lien he CSKH 18001091."
"Received","Nov 24, 2022 9:03:07 PM","888","888","Dang ky thanh cong goi D3 (15.000d/3GB mien phi luu luong truy cap MyTV). Hieu luc su dung den 21:03 27/11/2022. Goi cuoc gia han tu dong. Kiem tra dung luong, soan DATAKM gui 888. De huy, soan HUY D3 gui 888. CSKH 18001091"
"Sent","Nov 24, 2022 9:02:58 PM","888","","D3 "
"Received","Nov 24, 2022 9:02:34 PM","888","888","Goi D3 da het dung luong. De tiep tuc su dung toc do cao, moi QK soan D3 gui 888 de dang ky lai. De huy, soan HUY D3 gui 888. Chi tiet lien he 18001091"
"Received","Nov 24, 2022 2:27:33 PM","888","888","Goi cuoc cua Quy khach chi con 20% dung luong. Sau khi tieu dung het data trong goi, he thong tinh cuoc truy cap data vuot goi 75d/50KB (gom VAT). De biet them chi tiet lien he CSKH 18001091."
"Received","Nov 22, 2022 1:56:32 PM","VinaPhone","VinaPhone","(QC) CHUC MUNG! Ban du dieu kien su dung 30GB toc do cao tu goi cuoc BIG90 chi voi 90.000d. Soan DK gui 9923 de nhan data. Tu choi QC, soan TC gui 9923. CSKH 18001091."
"Received","Nov 22, 2022 1:22:50 PM","VinaPhone","VinaPhone","(TB) VinaPhone kính tặng QK 5 mã dự thưởng (tra cứu tại https://khuyenmai.vinaphone.com.vn/) để tham gia CTKM ""Nghe gọi thả ga – Bay Sing tận hưởng"". Mời QK tự QUAY THƯỞNG trong vòng 24h trên app My VNPT tại https://my.vnpt.com.vn/app để có cơ hội trúng 50 chuyến du lịch Singapore trị giá 20.000.000đ/giải, 350 thẻ nạp điện thoại 1.000.000đ/giải. Tổng trị giá giải thưởng trên 1,3 tỷ  đồng. CSKH 18001091."
"Received","Nov 22, 2022 12:08:02 PM","VinaPhone","VinaPhone","(TB) Chuc Mung Quy Khach da dang ky thanh cong goi KM_D3 trên app My VNPT. Thong tin chi tiet truy cap My VNPT http://onelink.to/v58hh4 hoac lien he 18001091"
"Received","Nov 22, 2022 5:04:45 AM","888","888","Goi cuoc D7 cua QK da bi huy. Cuoc DATA se tinh theo dung luong su dung thuc te: 75d/50KB. De tiet kiem chi phi, vui long dang ky goi MAX70 bang cach soan MAX70 gui 888 (70.000d/thang/9GB) mien phi cuoc vuot goi. CSKH 18001091"
"Sent","Nov 22, 2022 5:04:36 AM","888","","HUY D7"
"Received","Nov 21, 2022 7:18:38 AM","888","888","Click http://ads.mytv.com.vn/Uu3RoK so huu ngay app MyTV giai tri ""sang xin min"", voi >180 kenh truyen hinh, kho phim Viet Galaxy chieu rap, phim Hollywood bom tan, dien anh My, bo Chau A noi bat, cung cac su kien the thao dinh cao. LH 18001166 (0d)"
"Received","Nov 21, 2022 7:05:12 AM","888","888","Dang ky thanh cong goi D7 (7.000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung). Hieu luc den 07:05 22/11/2022. Goi cuoc gia han tu dong hang ngay. Kiem tra dung luong, soan DATAKM gui 888. De huy soan HUY D7 gui 888"
"Sent","Nov 21, 2022 7:05:08 AM","888","","D7"
"Received","Nov 19, 2022 7:23:24 PM","BO_CONG_AN","BO_CONG_AN","Vào dịp cuối năm, các cơ sở sản xuất, kinh doanh, kho tàng...tập trung nhiều vật tư, hàng hóa; đặc biệt miền Trung, miền Bắc là mùa hanh khô, vật liệu khô nỏ dễ bắt cháy. Đề nghị người đứng đầu đơn vị, cơ sở, chủ hộ gia đình thường xuyên tự kiểm tra, quản lý chặt chẽ nguồn lửa, nguồn nhiệt, sử dụng an toàn hệ thống, thiết bị điện và chất dễ cháy, nổ."
"Received","Nov 15, 2022 9:10:44 AM","CADongNai","CADongNai","[TB] Công dân đã được cấp CCCD trước ngày 10/4/2022 nhanh chóng đến các điểm cấp CCCD đăng ký tài khoản định danh điện tử mức 2 để sớm hưởng các tiện ích. Trân trọng!"
"Received","Nov 13, 2022 6:04:17 PM","BoCT-KMTTQG","BoCT-KMTTQG","Thực hiện Nghị quyết 63/NQ-CP ngày 03/5/2022 của Chính phủ, Bộ Công Thương phát động Tháng khuyến mại tập trung quốc gia 2022 từ ngày 15/11/2022 - 22/12/2022, doanh nghiệp sẽ khuyến mại có hạn mức lên đến 100%. Chi tiết https://kmttqg.vietrade.gov.vn"
"Received","Nov 12, 2022 10:53:59 AM","VinaPhone","VinaPhone","(TB) Vinaphone thông báo đến Quý khách: Thẻ thanh toán dịch vụ viễn thông (Thẻ cào/mã thẻ) có ""Hạn sử dụng"" ghi trên thẻ, hết thời hạn này Thẻ sẽ không sử dụng được và không được đổi trả. Kính mời Quý khách sử dụng Thẻ trước hạn sử dụng in trên thẻ để đảm bảo quyền lợi. Chi tiết liên hệ 18001091 (0đ)."
"Received","Nov 11, 2022 10:35:40 AM","VinaPhone","VinaPhone","(TB) Cơ hội không thể bỏ qua - VinaPhone tặng Bạn 20% khi nạp thẻ vào HÔM NAY 11/11/2022 (KM sử dụng gọi/nhắn tin trong 15 ngày). NHẬN THÊM 4% chiết khấu và nhiều ưu đãi hấp dẫn khi Bạn nạp qua VNPT Money tại https://km.vnptmoney.vn/NgayVang CSKH 18001091 (0đ)."
"Received","Nov 9, 2022 2:10:02 PM","VNPT Money","VNPT Money","(TB) Giảm tiền cước viễn thông tháng này cực dễ: Nạp điện thoại để TÍCH ĐIỂM ĐỔI VOUCHER dùng thanh toán hóa đơn và NHẬN THÊM chiết khấu trực tiếp 4%. Nạp càng nhiều, ưu đãi càng nhiều - CHỈ CÓ trên VNPT Money. Chi tiết tại km.vnptmoney.vn/giatvoucher?m=aDJW1ad. LH 18001091 (#3)."
"Received","Nov 8, 2022 7:46:35 PM","VinaPhone","VinaPhone","(TB) Đừng bỏ lỡ ưu đãi dành riêng cho bạn! VinaPhone tặng 20% khi Bạn nạp tiền điện thoại (từ 20.000đ trở lên) vào HÔM NAY 08/11/2022. Khuyến mại sử dụng gọi/nhắn tin trong 15 ngày. Nạp tiền online dễ dàng và nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091."
"Received","Nov 8, 2022 8:31:06 AM","CADongNai","CADongNai","[TB] Công dân đã được cấp CCCD trước ngày 10/4/2022 nhanh chóng đến các điểm cấp CCCD đăng ký tài khoản định danh điện tử mức 2 để sớm hưởng các tiện ích. Trân trọng!"
"Received","Nov 7, 2022 5:35:23 PM","VinaPhone","VinaPhone","(TB) Ưu đãi riêng bạn! VinaPhone tặng 20% khi Bạn nạp tiền điện thoại vào NGÀY MAI 08/11/2022. Khuyến mại sử dụng gọi/nhắn tin trong 15 ngày. Nạp tiền online dễ dàng và nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091."
"Received","Nov 6, 2022 5:06:15 PM","1576","1576","[UNG TIEN]Tai khoan chinh cua Quy Khach sap het. De duoc ung 10000d vao tai khoan chinh, Quy Khach vui long soan Y gui 1576 (hieu luc trong vong 48h - gia cuoc dich vu 2500d). De duoc ung tien tu dong moi khi tai khoan chinh duoi 5000d, soan UTD gui 1576. Chi tiet xin lien he 18001091(mien phi)."
"Received","Nov 6, 2022 5:06:07 PM","9345","9345","TKC cua Quy Khach sap het. De duoc ung goi 3(5 PHUT THOAI/Gia cuoc 8000d), soan 3 gui 9345. Tu choi nhan tin, soan TC gui 9345."
"Received","Nov 6, 2022 5:06:06 PM","1357","1357","[UNG TIEN AIRTIME] Tai khoan chinh cua Quy Khach sap het. Soan A gui 1357 de duoc ung 45000d, GIA CUOC 0 DONG vao tai khoan Airtime (su dung thoai va sms). Hieu luc su dung tai khoan Airtime la 1400 phut. So tien da ung 45000d se duoc tru vao TKC. Chi tiet LH 18001091 (mien phi)."
"Received","Nov 6, 2022 5:05:27 PM","888","888","Goi cuoc D7 cua QK da bi huy. Cuoc DATA se tinh theo dung luong su dung thuc te: 75d/50KB. De tiet kiem chi phi, vui long dang ky goi MAX70 bang cach soan MAX70 gui 888 (70.000d/thang/9GB) mien phi cuoc vuot goi. CSKH 18001091"
"Sent","Nov 6, 2022 5:05:23 PM","888","","HUY D7"
"Received","Nov 6, 2022 5:04:54 PM","888","888","Quy khach da su dung het dung luong uu dai cua goi D7. Cuoc truy cap phat sinh se duoc tinh 75d/50KB. Vui long soan D7 gui 888 de dang ky lai. Chi tiet LH 18001091"
"Received","Nov 6, 2022 1:01:09 PM","888","888","Goi cuoc D7 cua Quy khach da het 80% dung luong. Sau khi tieu dung het data trong goi, he thong tinh cuoc truy cap data vuot goi 75d/50KB (gom VAT). Chi tiet LH 18001091"
"Received","Nov 6, 2022 7:21:46 AM","888","888","Dang ky thanh cong goi D7 (7.000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung). Hieu luc den 07:21 07/11/2022. Goi cuoc gia han tu dong hang ngay. Kiem tra dung luong, soan DATAKM gui 888. De huy soan HUY D7 gui 888"
"Received","Nov 6, 2022 7:21:42 AM","888","888","Click http://ads.mytv.com.vn/Uu3RoK so huu ngay app MyTV giai tri ""sang xin min"", voi >180 kenh truyen hinh, kho phim Viet Galaxy chieu rap, phim Hollywood bom tan, dien anh My, bo Chau A noi bat, cung cac su kien the thao dinh cao. LH 18001166 (0d)"
"Sent","Nov 6, 2022 7:21:23 AM","888","","D7"
"Sent","Nov 6, 2022 7:17:51 AM","888","","D7"
"Received","Nov 5, 2022 4:41:06 PM","Bo_Tu_Phap","Bo_Tu_Phap","Hưởng ứng Ngày Pháp luật nước Cộng hòa xã hội chủ nghĩa Việt Nam 09/11, toàn dân nâng cao ý thức tôn trọng, tuân theo Hiến pháp và pháp luật."
"Received","Nov 4, 2022 2:20:36 PM","VinaPhone","VinaPhone","(TB) Ngày vàng trở lại - Ưu đãi cuối tuần! VinaPhone tặng Bạn 20% khi nạp thẻ vào HÔM NAY 04/11/2022 (KM sử dụng gọi/nhắn tin trong 15 ngày). NHẬN THÊM 4% chiết khấu và nhiều ưu đãi hấp dẫn khi Bạn nạp qua VNPT Money tại https://km.vnptmoney.vn/NgayVang CSKH 18001091 (0đ)."
"Received","Nov 3, 2022 8:38:06 PM","VinaPhone","VinaPhone","(VINAPHONE PLUS TB) Diem tich luy cua Hoi vien den thang 10/2022 la 32 diem VinaPhone Plus. Chi tiet truy cap https://vinaphoneplus.com.vn hoac goi 18001091. Tran trong cam on!"
"Received","Oct 31, 2022 3:33:20 PM","VNPT Money","VNPT Money","(TB) Lên VNPT Money, TÍCH ĐIỂM ĐỔI VOUCHER thanh toán mọi dịch vụ khi nạp điện thoại. Áp dụng đồng thời chiết khấu 4% - KHÔNG GIỚI HẠN mệnh giá và số lần nạp. Chương trình dành riêng cho TB VinaPhone từ nay đến 18/11. Chi tiết tại https://km.vnptmoney.vn/giatvoucher?m=aDJW1ad. LH 18001091 (#3)."
"Received","Oct 28, 2022 7:47:25 PM","VinaPhone","VinaPhone","(TB) VinaPhone thông báo đến Quý khách: VinaPhone ngừng chính sách gia hạn thẻ cào đối với các thẻ cào sắp hết hạn. Thời hạn sử dụng thẻ cào theo đúng thời gian in trên thẻ. Kính mời Quý khách nạp thẻ trước thời hạn in trên thẻ để đảm bảo quyền lợi. Chi tiết liên hệ 18001091 (0đ)."
"Received","Oct 28, 2022 10:10:55 AM","PHONGVU.VN","PHONGVU.VN","Phong Vu moi Quy khach co bien nhan CP20-J22103382 den nhan lai san pham. Thoi gian lam viec tu 8g den 17g moi ngay (tru chu nhat,ngay le). Xin cam on!"
"Received","Oct 25, 2022 2:58:21 PM","888","888","Ban khong dang ky hoac da huy goi D7 truoc do. Xin cam on da su dung dich vu cua VinaPhone."
"Received","Oct 25, 2022 2:58:19 PM","VinaPhone","VinaPhone","(TB) Quy Khach da huy thanh cong goi MI_D7 trên app My VNPT. Thong tin chi tiet truy cap My VNPT http://onelink.to/v58hh4 hoac lien he 18001091"
"Received","Oct 25, 2022 2:58:17 PM","888","888","Ban khong dang ky hoac da huy goi D7 truoc do. Xin cam on da su dung dich vu cua VinaPhone."
"Sent","Oct 25, 2022 2:58:14 PM","888","","HUY D7"
"Received","Oct 25, 2022 2:57:52 PM","MyVNPT","MyVNPT","996523 la ma xac nhan OTP MyVNPT cua ban. Vui long nhap ma OTP trong vong 2 phut. Va KHONG chia se ma nay voi nguoi khac."
"Received","Oct 25, 2022 2:57:37 PM","MyVNPT","MyVNPT","173047 la ma xac nhan OTP MyVNPT cua ban. Vui long nhap ma OTP trong vong 2 phut. Va KHONG chia se ma nay voi nguoi khac."
"Received","Oct 25, 2022 2:57:17 PM","MyVNPT","MyVNPT","362655 la ma xac nhan OTP MyVNPT cua ban. Vui long nhap ma OTP trong vong 2 phut. Va KHONG chia se ma nay voi nguoi khac."
"Received","Oct 25, 2022 2:26:40 PM","VinaPhone","VinaPhone","(TB) Bạn nhớ gì không... VinaPhone tặng riêng Bạn 20% khi nạp tiền điện thoại HÔM NAY 25/10 đấy (khuyến mại sử dụng gọi/nhắn tin trong 15 ngày). Hãy ủng hộ tháng Chuyển đổi số Quốc gia bằng cách nạp tiền online nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091 (0đ)."
"Received","Oct 25, 2022 8:39:09 AM","1098","1098","(TB) Bam goi tong dai tel:1098 cua VinaPhone hoac 1098 + [so dien thoai can goi] de thuc hien cuoc goi ngay ca khi het tien. Cuoc goi noi mang 1.730d/phut, ngoai mang 1.930d/phut se duoc tru vao tai khoan chinh. LH 18001091 (mien phi). Tran trong cam on"
"Received","Oct 25, 2022 8:28:49 AM","1357","1357","[UNG TIEN AIRTIME] Tai khoan chinh cua Quy Khach sap het. Soan A gui 1357 de duoc ung 45000d, GIA CUOC 0 DONG vao tai khoan Airtime (su dung thoai va sms). Hieu luc su dung tai khoan Airtime la 1400 phut. So tien da ung 45000d se duoc tru vao TKC. Chi tiet LH 18001091 (mien phi)."
"Received","Oct 25, 2022 8:28:47 AM","1576","1576","[UNG TIEN]Tai khoan chinh cua Quy Khach sap het. De duoc ung 15000d vao tai khoan chinh, Quy Khach vui long soan Y gui 1576 (hieu luc trong vong 48h - gia cuoc dich vu 3450d). De duoc ung tien tu dong moi khi tai khoan chinh duoi 5000d, soan UTD gui 1576. Chi tiet xin lien he 18001091(mien phi)."
"Received","Oct 25, 2022 8:28:31 AM","888","888","Dang ky thanh cong goi D7 (7.000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung). Hieu luc den 08:28 26/10/2022. Goi cuoc gia han tu dong hang ngay. Kiem tra dung luong, soan DATAKM gui 888. De huy soan HUY D7 gui 888"
"Sent","Oct 25, 2022 8:28:27 AM","888","","D7"
"Received","Oct 24, 2022 4:55:39 PM","VinaPhone","VinaPhone","(TB) Dù có bận rộn thì Bạn cũng đừng quên VinaPhone tặng riêng Bạn 20% khi nạp tiền điện thoại NGÀY MAI 25/10. Khuyến mại sử dụng gọi/nhắn tin trong 15 ngày. Hãy ủng hộ tháng Chuyển đổi số Quốc gia bằng cách nạp tiền online nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091 (0đ)."
"Received","Oct 22, 2022 10:25:35 PM","888","888","Goi cuoc D7 cua QK da bi huy. Cuoc DATA se tinh theo dung luong su dung thuc te: 75d/50KB. De tiet kiem chi phi, vui long dang ky goi MAX70 bang cach soan MAX70 gui 888 (70.000d/thang/9GB) mien phi cuoc vuot goi. CSKH 18001091"
"Sent","Oct 22, 2022 10:25:28 PM","888","","HUY D7"
"Received","Oct 22, 2022 9:15:16 AM","PhongVu.vn","PhongVu.vn","Kinh gui QK ma HCM9HW71 giam them 3% toi da 500.000d cho 01 don hang, ap dung tai cac CH Phong Vu tai TP.HCM den 31/10. LH: 18006865"
"Received","Oct 22, 2022 7:12:54 AM","888","888","Click http://ads.mytv.com.vn/Uu3RoK so huu ngay app MyTV giai tri ""sang xin min"", voi >180 kenh truyen hinh, kho phim Viet Galaxy chieu rap, phim Hollywood bom tan, dien anh My, bo Chau A noi bat, cung cac su kien the thao dinh cao. LH 18001166 (0d)"
"Received","Oct 22, 2022 7:12:29 AM","888","888","Dang ky thanh cong goi D7 (7.000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung). Hieu luc den 07:12 23/10/2022. Goi cuoc gia han tu dong hang ngay. Kiem tra dung luong, soan DATAKM gui 888. De huy soan HUY D7 gui 888"
"Sent","Oct 22, 2022 7:12:23 AM","888","","D7"
"Received","Oct 18, 2022 3:57:25 PM","VinaPhone","VinaPhone","(TB) Quà 20-10, VinaPhone tặng riêng Bạn 20% khi nạp tiền điện thoại vào HÔM NAY 18/10/2022. Khuyến mại sử dụng gọi/nhắn tin trong 15 ngày. Hãy trải nghiệm nạp tiền online dễ dàng và nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091."
"Received","Oct 17, 2022 1:38:11 PM","VinaPhone","VinaPhone","(TB) Quà 20-10, VinaPhone tặng riêng Bạn 20% khi nạp tiền điện thoại vào NGÀY MAI 18/10/2022. Khuyến mại sử dụng gọi/nhắn tin trong 15 ngày. Hãy trải nghiệm nạp tiền online dễ dàng và nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091."
"Received","Oct 15, 2022 8:47:12 AM","CADongNai","CADongNai","[TB] Thông báo đến ngày 31/12/2022 sổ hộ khẩu và sổ tạm trú giấy sẽ không còn giá trị sử dụng. Đề nghị công dân chưa làm CCCD gắn chíp liên hệ ngay Công an xã, phường, thị trấn nơi cư trú để được hướng dẫn địa điểm cấp CCCD hoặc đến phòng Cảnh sát QLHC về TTXH Công an tỉnh Đồng Nai để được cấp CCCD. Trân trọng!"
"Received","Oct 14, 2022 3:38:19 PM","VinaPhone","VinaPhone","(TB) Chào mừng ngày Doanh nhân Việt Nam, VinaPhone tặng Bạn 20% khi nạp thẻ vào HÔM NAY 14/10/2022 (KM sử dụng gọi/nhắn tin trong 15 ngày). NHẬN THÊM 4% chiết khấu và nhiều ưu đãi hấp dẫn khi Bạn nạp qua VNPT Money tại https://km.vnptmoney.vn/NgayVang CSKH 18001091 (0đ)."
"Received","Oct 12, 2022 4:51:49 PM","Bo TT&TT","Bo TT&TT","Chào mừng Ngày Chuyển đổi số quốc gia 10.10 và Tháng 10. Tháng tiêu dùng số, người dân được miễn phí hoặc ưu đãi khi sử dụng sản phẩm, dịch vụ số. Chi tiết tại địa chỉ: https://dx.gov.vn."
"Received","Oct 11, 2022 5:50:18 PM","VinaPhone","VinaPhone","(TB) Đừng bỏ lỡ ưu đãi SỐC - VinaPhone tặng bạn nhân ngày CHUYỂN ĐỔI SỐ QUỐC GIA: Nhận ngay 50% GIÁ TRỊ THẺ NẠP hôm nay 11/10/2022 trên các kênh số như app/web MyVNPT, app VNPT Money, mobile banking...(không bao gồm nạp thẻ khi: bấm phím *100/*103, gọi 900 nhánh 2/gọi 18001094). Khuyến mại được sử dụng gọi, nhắn tin trong 15 ngày. Chi tiết LH: 18001091 (0đ)."
"Received","Oct 10, 2022 4:12:58 PM","VinaPhone","VinaPhone","(TB) VinaPhone ưu đãi SỐC - Hưởng ứng ngày CHUYỂN ĐỔI SỐ QUỐC GIA: Tặng ngay 50% GIÁ TRỊ khi nạp tiền trong hai ngày 10/10 và 11/10/2022 trên các kênh số như app/web MyVNPT, app VNPT Money, mobile banking...(không bao gồm nạp thẻ khi: bấm phím *100/*103, gọi 900 nhánh 2/gọi 18001094). Khuyến mại được sử dụng gọi, nhắn tin trong 15 ngày. Chi tiết LH: 18001091 (0đ)."
